4925	0.8627	0.8717	0.8534	0.9598	1.0205	1.0163
4926	1.0139	1.0130	1.0052	1.0303	0.9467	0.8106
4927	0.0124	0.0034	0.0000	0.0106	0.0122	0.0000
4928	0.0019	0.0019	0.0019	0.0019	0.0019	0.0019
4929	0.0002	0.0068	-0.0002	0.0025	0.0053	0.0028
4930	0.1160	0.0736	0.0442	0.0129	0.0990	0.0494
4931	0.9962	0.9898	0.9679	0.9551	0.9357	0.9154
4932	0.6093	0.6242	0.5835	0.6030	0.5352	0.5536
4933	1.0121	1.0184	1.0088	1.0142	0.9952	1.0209
4934	0.1025	0.1161	0.2920	0.2564	0.3116	0.2749
4935	0.8726	0.8551	0.8319	0.8921	0.8600	0.8835
4936	0.3692	0.2983	0.3466	0.7664	0.7685	0.8523
4937	0.0000	0.0000	0.0390	0.0195	0.0195	0.0195
4938	-0.0006	-0.0006	0.1106	0.1006	0.0919	0.0849
4939	0.0000	0.0000	0.7972	0.8039	0.8339	0.8265
4940	0.4798	0.4596	0.4430	0.4311	0.4191	0.4385
4941	0.1325	0.1431	0.6508	0.6908	0.7276	0.6727
4942	0.4035	0.4029	0.4059	0.3979	0.4085	0.4090
4943	0.0048	0.0054	0.0034	0.0059	0.0015	0.0036
4944	0.3824	0.3765	0.3666	0.3568	0.3423	0.3276
4945	0.0850	0.3615	0.4195	0.4620	0.9253	0.0210
4946	0.0250	0.0537	0.4570	0.7030	0.1148	0.1653
4947	0.9977	0.9763	1.0052	0.9877	0.9960	0.9859
4948	0.1173	0.1499	0.2385	0.3326	0.3826	0.4186
4949	0.0245	0.1142	0.0247	-0.0001	-0.0001	0.0150
4950	0.3937	0.3942	0.4012	0.6207	0.9815	1.0077
4951	0.7190	0.7601	0.8061	1.0611	1.1122	1.1473
4952	0.3738	0.9957	1.0397	1.1211	1.1545	1.2061
4953	-0.0001	-0.0001	-0.0001	-0.0001	-0.0001	0.0069
4954	0.0000	0.0036	0.0000	0.0000	0.0030	0.0311
4955	0.0036	0.0023	0.0223	-0.0001	0.0084	0.0025
4956	0.0000	0.0000	0.0000	1.0258	0.9536	0.8921
4957	0.5406	0.5332	0.5271	0.5471	0.5416	0.0315
4958	0.5267	0.4850	0.4952	0.4529	0.3265	0.2476
4959	0.2898	0.2811	0.2721	0.2870	0.5814	0.7795
4960	0.1343	0.1299	0.1197	0.1044	0.1172	0.1168
4961	0.4342	0.4564	0.5541	0.7874	0.9287	0.9535
4962	0.6535	0.6233	0.6103	0.5984	0.5782	0.5576
4963	0.0044	0.0032	0.0020	0.0020	0.0020	0.0020
4964	0.3057	0.3256	0.3137	0.3050	0.0305	0.0240
4965	0.1227	0.1203	0.1138	0.1116	0.1089	0.1062
4966	0.0000	0.0000	0.0780	0.0780	0.8080	0.7418
4967	0.3549	0.3606	0.3604	0.3612	0.8274	0.9196
4968	0.5779	0.6061	0.5921	0.8706	0.9812	1.0037
4969	0.3310	0.2993	0.2638	0.2279	0.1975	0.1708
4970	0.0414	0.0662	0.0632	0.0581	0.0699	0.0716
4971	0.4520	0.4421	0.9693	1.0142	1.0180	0.9940
4972	0.0064	0.0015	0.0030	0.0045	0.0092	0.0130
4973	0.1835	0.1759	0.1752	0.9849	0.9810	0.9944
4974	0.1467	0.0217	0.0105	0.0072	0.0011	0.0099
4975	0.4221	0.4141	0.4050	0.3996	0.3917	0.3797
4976	0.2278	0.3195	0.3528	0.3971	0.4230	0.4556
4977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4978	0.0234	0.0234	0.0234	0.0234	0.0266	0.0234
4979	0.0000	1.0100	0.9920	0.9687	0.9493	0.9269
4980	0.0351	-0.0011	0.0412	0.2004	0.1508	0.5271
4981	0.2710	0.2680	0.2627	0.3839	0.2975	0.3255
4982	0.0000	0.0104	0.0104	0.0104	0.0104	0.0112
4983	0.0403	0.0175	0.0214	0.0412	0.0000	0.0000
4984	0.0000	0.0000	0.0000	0.2958	0.6623	0.9961
4985	0.3526	0.3451	0.3401	0.3380	0.3271	0.3212
4986	0.3203	0.5326	0.5091	0.5214	0.5124	0.5025
4987	0.0008	0.0000	0.0278	0.0368	0.0000	0.0000
4988	0.3652	0.3618	0.3591	0.3523	0.3565	0.5248
4989	0.4352	0.4264	0.4006	0.3964	0.3882	0.3966
4990	0.0620	0.0745	0.0929	0.0974	0.0945	0.7222
4991	1.4300	0.7856	0.8532	0.8788	0.7426	0.5889
4992	0.5230	0.5214	0.5874	0.6000	0.6072	0.6016
4993	0.9839	0.9569	1.0166	0.9918	1.0212	0.9632
4994	0.0059	0.0059	0.0059	0.2512	0.4309	0.0127
4995	0.0059	0.1235	0.0211	-0.0003	0.0363	0.0319
4996	0.9677	0.9525	0.9612	0.9502	0.9022	0.8160
4997	0.0000	0.0460	0.0349	0.0383	0.0383	0.0383
4998	0.3275	0.3339	0.6094	0.6109	0.6092	0.9682
4999	0.8949	0.8749	0.8573	0.8073	0.7891	0.7701
5000	0.0054	0.0045	0.0045	0.0045	0.0000	0.0089
5001	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000
5002	0.1313	0.1356	0.0089	0.0113	0.0132	0.0106
5003	-0.0042	-0.0019	0.0005	0.0024	0.0024	0.0000
5004	0.5634	0.5559	0.6067	0.6583	0.5464	0.5564
5005	0.1454	0.0558	0.0529	0.0502	0.0661	0.0647
5006	0.0203	0.0756	0.1508	0.2663	0.2315	0.0411
5007	0.0000	0.0023	0.0012	0.0000	0.0012	0.0012
5008	0.8042	0.7419	0.7612	0.7884	0.7505	0.5504
5009	0.0194	0.0000	0.0000	0.3706	0.3652	0.3762
5010	0.1621	0.1582	0.3516	0.3641	0.3367	0.4160
5011	0.0000	0.0000	0.0000	0.0000	0.0000	0.8160
5012	0.3144	-0.0012	-0.0012	-0.0012	-0.0012	0.0156
5013	1.3424	1.3625	1.4810	1.6446	1.7423	1.7907
5014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0327
5015	0.0281	0.0271	0.0271	0.0334	0.0242	0.0000
5016	0.0047	0.0047	0.0093	0.0000	0.0000	0.0000
5017	0.0000	0.0032	0.0136	0.0143	0.0274	0.0148
5018	0.5296	0.4970	0.5057	0.4806	0.4932	0.4565
5019	-0.0002	-0.0002	-0.0002	-0.0002	-0.0002	0.7798
5020	0.8838	0.8632	0.8530	0.8440	0.8726	0.8217
5021	0.3101	0.3346	0.3975	0.3912	0.4215	0.5336
5022	0.4933	0.5190	0.5436	0.5944	0.6168	0.6453
5023	0.0033	0.0015	0.0137	0.0021	0.0075	0.0000
5024	0.0019	0.0019	0.0019	0.0019	0.0019	0.0019
5025	0.0366	0.0228	0.0201	0.0345	0.0367	0.0235
5026	0.9842	0.9500	0.9649	0.9209	0.9113	0.9666
5027	0.8997	0.9082	0.9114	0.9231	0.9550	0.9643
5028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5030	0.0684	0.0431	0.0547	0.0061	0.0579	0.0129
5031	0.0253	0.0232	0.0250	0.0230	0.0257	0.0233
5032	0.0473	0.1105	0.1121	0.1065	0.1770	0.1588
5033	0.9149	0.8419	0.8173	0.7850	0.7266	0.7303
5034	0.4713	0.5402	0.5293	0.5262	0.5148	0.5026
5035	0.1549	0.1929	0.1752	0.9608	0.9872	0.9613
5036	1.3189	1.0244	0.9356	0.9158	0.9347	0.8428
5037	0.0011	0.0040	0.0221	0.0264	0.0314	0.0012
5038	0.7871	0.8122	0.8061	1.0096	1.0719	1.1017
5039	0.4316	0.2866	0.2405	0.1752	0.1385	0.3691
5040	0.0131	0.0113	0.0000	0.0014	0.0000	0.0000
5041	0.0025	0.0050	0.0075	0.0023	0.0150	0.0022
5042	0.3852	0.3833	0.4235	0.5055	0.5483	0.8793
5043	0.5788	0.5630	0.5529	0.5391	0.5250	0.4977
5044	0.5605	0.5509	0.5381	0.6235	0.9881	0.9613
5045	0.5022	0.2465	0.2431	0.2283	0.2228	0.2171
5046	0.0821	0.1376	0.1494	0.1723	0.2553	0.2912
5047	0.2537	0.2416	0.2698	0.2739	0.3084	0.2513
5048	0.5978	0.5813	0.5667	0.5724	0.5714	0.5801
5049	0.9806	1.0197	0.9897	0.9843	1.0231	0.9023
5050	0.8887	0.8631	0.8798	0.8599	0.7722	0.7241
5051	0.9581	0.9357	2.4641	2.3797	2.3331	2.2815
5052	0.0390	-0.0390	-0.0390	-0.0170	0.2626	0.5984
5053	0.1176	0.0861	0.0558	0.0789	0.1359	0.1666
5054	0.1769	0.1704	0.1637	0.1601	0.2197	0.2348
5055	0.0030	0.0000	0.0098	0.0319	0.0000	0.0000
5056	0.0045	0.0191	0.0155	0.0079	0.0102	0.0029
5057	0.5815	0.5714	0.5608	0.5328	0.5453	0.5345
5058	0.0000	0.9790	0.9390	1.0030	0.9999	0.9599
5059	0.0019	0.0019	0.0273	0.0024	0.0105	0.0506
5060	0.0050	0.0050	0.0050	0.0050	0.0050	0.0050
5061	0.1807	-0.0060	0.6120	0.5932	0.5716	0.5510
5062	0.2400	0.4884	0.4717	0.9764	1.0291	1.0252
5063	0.3964	0.4131	0.4016	0.9669	0.9689	0.9422
5064	0.9958	0.9685	0.9493	0.9801	0.9716	0.9487
5065	1.0001	0.9403	1.0112	0.9556	0.9876	0.8020
5066	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000
5067	0.0170	0.0040	0.0121	0.0109	0.0246	0.0305
5068	0.4893	0.5113	0.4605	0.4514	0.4318	0.4166
5069	0.0088	0.0115	0.0147	0.0475	0.0206	0.0411
5070	0.0136	0.0107	0.0304	0.0166	0.0039	0.0269
5071	0.1230	0.0082	0.1555	0.1482	0.0626	0.0614
5072	0.0014	0.0078	0.0000	0.0000	0.0000	0.0000
5073	0.3506	0.3459	0.3573	1.0117	0.9851	0.9708
5074	0.0822	0.0645	0.1803	0.2627	0.0785	0.0909
5075	0.0015	0.0007	0.0080	0.0087	0.0147	0.0189
5076	0.5949	0.5172	0.5284	0.4763	0.4237	0.4365
5077	0.6034	0.5862	0.5685	0.5537	0.5387	0.5172
5078	0.0539	0.1994	0.3828	0.6400	0.0239	0.0100
5079	0.3712	0.3637	0.3762	0.3788	0.4188	0.3692
5080	0.9373	0.9210	0.9039	0.8949	0.8374	0.8582
5081	0.4897	0.4802	0.4705	0.4664	0.4328	0.4495
5082	0.0033	0.0008	0.0002	-0.0011	-0.0003	0.0026
5083	0.0329	0.0294	0.0294	0.0756	0.0338	0.0793
5084	0.1300	0.0000	0.0000	0.0000	0.0194	0.0120
5085	0.9578	0.9732	0.9734	0.9809	0.9323	0.9577
5086	0.2989	0.2807	0.2825	0.3022	0.2831	0.3188
5087	0.0766	0.0584	0.1128	0.0770	0.1272	0.0516
5088	0.6840	0.6707	0.6569	0.6441	0.6300	0.6058
5089	0.0068	0.0000	0.0009	0.0043	0.0147	0.0636
5090	0.4953	0.4909	0.4874	0.4785	0.4704	0.4655
5091	0.3200	0.3316	0.3701	0.5101	0.9893	1.0388
5092	0.0000	0.0000	0.0000	0.0000	0.0359	0.0038
5093	0.0035	0.0078	0.0124	0.0152	0.0240	0.0341
5094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5095	0.0054	0.0083	0.0495	0.0113	0.0038	0.0331
5096	0.1672	0.3325	0.1458	0.9403	0.9948	0.9978
5097	0.3089	0.3060	0.2997	0.3249	0.7099	0.9528
5098	0.2354	0.2573	0.2438	0.2692	0.2716	0.4557
5099	0.2946	0.2494	0.2437	0.2335	0.2019	0.1629
5100	0.9578	0.9171	0.9802	1.0123	0.9754	0.9146
5101	0.0024	0.0020	0.0000	0.0000	0.0000	0.0059
5102	0.0310	0.0209	0.0290	0.0309	0.0310	0.0335
5103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5104	0.0079	0.0157	0.0325	0.0218	0.0198	0.0383
5105	0.3961	0.3531	0.3589	0.8599	0.8705	0.8646
5106	0.3580	0.3898	0.3813	0.3776	0.3660	0.3527
5107	0.8124	0.7685	0.8296	0.8986	0.8929	0.8981
5108	0.6999	0.7879	0.7900	1.0027	0.9987	0.9571
5109	0.6823	0.6883	0.6673	0.7501	0.7830	0.7971
5110	0.0011	0.0011	0.0011	0.0011	0.0011	0.0280
5111	0.0000	0.0000	0.0000	0.0269	0.5821	0.8962
5112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5113	0.5135	0.5315	0.5090	0.5295	0.5826	0.5848
5114	0.9540	0.8925	0.9118	0.8670	0.8911	0.8479
5115	0.5242	0.5309	0.5190	0.6243	0.6752	0.7266
5116	0.5999	0.9918	1.0091	1.0465	1.0573	1.0882
5117	0.9007	0.8466	0.8283	0.8151	0.8384	0.6834
5118	0.0000	0.0000	0.0000	0.0023	0.0047	0.0000
5119	0.0919	0.0835	0.0779	0.1357	0.1611	0.2139
5120	0.1475	0.1402	0.1334	0.2253	0.2097	0.3650
5121	0.3932	0.4120	0.4329	0.4275	0.4218	0.4601
5122	0.0014	0.0006	0.0010	0.0006	0.0006	0.0022
5123	0.2501	0.2486	0.2487	0.2619	0.2373	0.4164
5124	0.0000	0.0000	0.0000	0.0183	-0.0001	-0.0001
5125	0.0000	0.0233	0.0125	0.0968	0.1178	-0.0001
5126	0.0000	0.0000	0.0038	0.0011	0.0051	0.0000
5127	0.0145	0.8112	0.5112	0.5651	0.0689	0.0942
5128	0.0024	0.0000	0.0035	0.0028	0.0068	0.0084
5129	0.4172	0.4082	0.3921	0.4035	0.3595	0.3702
5130	0.1423	0.1330	0.1674	0.1989	0.1944	0.0089
5131	0.0002	0.0089	-0.0005	0.0098	0.0000	0.0135
5132	0.0281	0.0411	0.0155	0.0218	0.0142	0.0407
5133	0.0000	0.0000	0.0168	0.0230	0.0191	0.0218
5134	0.0000	0.4095	0.4095	0.9083	0.8792	0.8218
5135	0.9711	0.9644	0.9738	0.9666	0.9558	0.9344
5136	0.4627	0.4708	0.4591	0.4343	0.4277	0.4090
5137	0.3846	0.3304	0.6302	0.8796	0.8806	0.8487
5138	0.8205	0.8044	0.7858	0.7749	0.7520	0.7310
5139	0.2656	0.1994	0.1822	0.1515	0.1346	0.1174
5140	0.0398	0.0636	0.0224	0.0163	0.0641	0.0187
5141	0.5123	0.5007	0.4834	0.9541	-0.0218	1.0111
5142	0.6239	0.6110	0.5975	0.5860	0.5730	0.5625
5143	0.4414	0.5264	0.7781	0.8546	0.9594	1.0442
5144	0.0011	0.0015	0.0015	0.0011	0.0011	0.0022
5145	0.0000	0.0000	0.0000	0.0000	0.0725	0.0613
5146	0.0284	0.0063	-0.0001	-0.0001	-0.0001	-0.0001
5147	0.0027	0.0180	0.0466	0.0026	0.0379	0.0400
5148	0.3463	0.3147	0.3227	0.2937	0.3045	0.2750
5149	0.0000	0.0000	0.0239	0.0239	0.0168	0.0648
5150	0.2345	0.0000	0.0000	0.0000	0.0000	0.0000
5151	0.4022	0.3683	0.3235	0.3137	0.3264	0.2783
5152	0.5788	0.9071	0.0256	0.6674	0.9151	0.6681
5153	0.5597	0.5716	0.5801	1.0021	0.4818	0.8551
5154	0.5916	0.5815	0.5871	0.8748	1.0140	0.9881
5155	0.0364	0.0467	0.0544	0.0910	0.0646	0.0448
5156	0.0049	0.0068	0.0135	0.0049	0.0049	0.0049
5157	0.0000	0.0000	0.0273	0.0080	0.0139	0.0319
5158	0.6971	0.6834	0.6694	0.6564	0.6432	0.6301
5159	0.0495	0.0478	0.0020	0.0000	0.0499	0.0197
5160	0.0315	0.0494	0.0526	0.0552	0.0039	0.0035
5161	0.0006	0.0104	0.0338	-0.0092	0.0128	0.0207
5162	0.8144	0.9627	0.9502	0.8237	0.8945	0.9262
5163	0.0220	0.0011	0.0006	-0.0015	0.0119	0.0019
5164	0.8916	0.8764	0.8580	0.8346	0.8364	0.7801
5165	0.7332	0.7236	0.7070	0.7252	0.7163	0.7047
5166	0.0532	0.0709	0.0837	0.0830	0.1064	0.0805
5167	0.0000	0.0000	0.0000	0.0005	0.0000	0.0256
5168	0.3602	0.3841	0.3808	0.9827	0.9628	0.9372
5169	-0.0126	-0.0126	-0.0126	0.0352	0.0000	0.0478
5170	0.5961	0.3312	0.8932	0.9962	1.0629	0.2020
5171	-0.0001	-0.0001	-0.0001	-0.0001	-0.0001	-0.0002
5172	0.4777	0.4877	0.4759	0.4694	0.4448	0.4180
5173	0.0122	0.0049	0.0114	0.0153	-0.0104	-0.0007
5174	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5175	0.5690	0.6654	0.7029	0.7273	0.8764	0.9515
5176	0.0574	0.1111	0.0556	0.0556	0.0556	0.0556
5177	0.0136	0.1656	0.0760	0.0958	0.0957	0.0344
5178	0.4012	0.3938	0.3861	0.3811	0.3760	0.3659
5179	0.9966	0.9938	0.9754	1.0132	1.0167	0.9977
5180	0.9484	0.9611	0.9159	0.9054	0.8796	1.1682
5181	0.8271	0.8309	0.8249	0.9766	0.9978	0.9590
5182	0.0741	0.0737	0.0735	0.0747	0.0696	0.0026
5183	0.0930	0.0419	0.0313	0.1678	0.1192	0.0896
5184	0.0270	0.1227	0.0978	0.5861	0.7655	0.9996
5185	0.7827	0.7766	0.7586	1.0082	1.0330	0.8759
5186	0.0159	0.0099	0.0128	0.0083	0.0447	0.0697
5187	0.0000	0.0000	0.0000	0.0898	0.1737	0.1669
5188	0.0127	0.0280	0.0963	0.0254	0.0088	0.0000
5189	0.8335	0.8266	0.8190	0.8175	0.8236	0.8127
5190	0.4391	0.9789	0.9707	0.9597	0.9264	0.8977
5191	0.0317	0.0121	0.0138	0.0000	0.0000	0.0000
5192	0.0078	0.0078	0.0078	0.0156	0.0078	0.0078
5193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0125
5194	0.3453	0.3528	0.3573	0.3539	0.3512	0.3945
5195	0.0455	0.0399	0.0397	0.0341	0.0174	0.0091
5196	0.9382	0.8726	0.9137	0.9441	0.9511	0.9521
5197	0.2015	0.1275	0.1648	0.2784	0.3825	0.3352
5198	0.9733	0.9622	0.9639	0.9550	0.9525	0.9594
5199	0.9977	0.9708	0.9626	0.9439	0.9343	0.8425
5200	0.4034	0.4085	0.4133	0.9806	1.0123	0.9907
5201	0.4502	0.4379	0.4253	0.6848	0.8045	0.9241
5202	0.9682	0.9279	0.6167	0.6953	0.9705	0.9506
5203	0.4088	0.3993	0.4058	0.3916	0.3784	0.3776
5204	0.0115	0.1961	0.1365	0.0468	0.0298	0.0400
5205	0.0161	0.0060	0.0060	0.0081	0.0197	0.0043
5206	0.0000	0.1357	0.0691	0.0643	0.0643	0.0000
5207	0.3743	0.3653	0.3578	0.3513	0.3347	0.3288
5208	0.3985	0.3905	0.3928	0.9897	1.0085	0.9926
5209	0.5926	0.5997	0.6025	0.6231	0.5954	0.6143
5210	0.0039	0.0039	0.0039	0.0039	0.0224	0.0112
5211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5212	0.3938	0.4013	0.3930	0.9909	0.9785	0.9873
5213	0.0394	0.0000	0.0000	0.0000	0.0000	0.0000
5214	0.0099	0.0016	0.0046	0.0036	0.0115	0.0007
5215	0.0555	0.0595	0.0567	0.0571	0.1023	0.0936
5216	0.0301	0.0182	0.0088	0.0092	0.0079	0.0309
5217	0.5761	0.5823	0.5848	0.8600	0.9353	0.9111
5218	0.3050	0.4097	0.3841	0.0878	0.1695	0.2149
5219	0.9692	0.9509	0.9234	0.9553	0.9538	0.9038
5220	0.9859	0.9787	0.9754	0.9901	0.9881	0.9714
5221	0.0000	0.0000	0.4146	0.7931	1.0190	0.9958
5222	0.5377	0.5220	0.4976	0.6286	0.6529	0.9786
5223	0.0542	0.0044	0.0000	0.0000	0.0000	0.0914
5224	0.4600	0.4734	0.4227	1.0135	1.0494	0.9741
5225	0.5504	0.5754	0.5779	0.7009	1.0208	1.0052
5226	0.9428	0.9594	0.9415	0.9835	0.9293	0.9616
5227	0.0000	0.0000	0.0000	0.0000	0.0000	0.4160
5228	0.3112	0.3173	0.3194	0.3155	0.3600	0.8560
5229	0.1068	0.0748	0.0394	0.0109	0.0109	0.0109
5230	0.0857	0.0756	0.0730	0.0850	0.0898	0.0584
5231	0.9347	0.9129	0.9703	0.9513	0.9027	0.9551
5232	0.3822	0.3847	0.3838	0.3763	0.3665	0.3719
5233	0.7626	0.7581	0.6895	0.6401	0.5901	0.5855
5234	0.7248	0.7096	0.6604	0.8162	0.7705	0.7887
5235	0.0576	0.0198	0.0543	0.0128	0.0317	0.0487
5236	0.0000	0.3442	0.0000	0.4843	1.0130	1.0502
5237	0.7729	0.6955	0.9117	0.8699	0.8587	0.9024
5238	0.0000	0.0000	0.0092	0.0510	0.0040	0.0215
5239	0.0384	0.0759	0.0819	0.0926	0.1946	0.1404
5240	0.7783	0.7759	0.7825	0.7723	0.7843	0.7753
5241	0.1894	0.1607	0.1651	0.9624	0.9533	0.9172
5242	0.3090	0.3151	0.3075	0.3137	0.3027	0.2951
5243	0.3091	0.3216	0.2928	0.3050	0.2420	0.2533
5244	0.6672	0.6517	0.6355	0.6823	0.7768	0.7670
5245	0.8627	0.8399	0.8981	0.9867	0.9596	1.0053
5246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0257
5247	0.0020	0.0006	0.0083	0.0011	0.0050	0.0103
5248	0.4366	0.4245	0.3975	0.3797	0.3687	0.3501
5249	0.6320	0.5921	0.5563	0.5754	0.4835	0.3897
5250	0.0744	0.0709	0.0672	0.0640	0.0606	0.0564
5251	0.4622	0.4497	0.4468	0.4365	0.3862	0.3345
5252	0.5767	0.5649	0.5533	0.5472	0.6144	0.7104
5253	0.0144	0.0038	0.0063	0.0000	0.0109	0.0105
5254	0.0016	0.0016	0.0016	0.0016	0.0016	0.0016
5255	0.3883	0.1847	0.6090	0.9730	1.0035	0.8823
5256	-0.0002	-0.0002	-0.0002	-0.0002	0.0085	0.1157
5257	0.6362	0.6637	0.7588	0.7468	0.7344	0.7132
5258	0.0117	0.0161	0.0049	0.0587	0.0494	0.0071
5259	0.0013	0.0007	0.0007	0.0007	0.0007	0.0007
5260	0.7216	0.7117	0.6995	0.9831	1.0057	0.9836
5261	0.9818	0.9969	0.9607	0.9248	0.9006	0.9223
5262	0.0866	0.0000	0.0883	0.1302	0.2583	0.5487
5263	0.5638	0.6242	0.6184	0.6401	0.6575	0.7739
5264	0.0741	0.1251	0.1832	0.1733	0.1733	0.1710
5265	0.3426	0.3708	0.3735	1.0031	0.9669	0.9218
5266	0.2241	0.2189	0.2472	0.4783	0.4878	0.4882
5267	0.0000	0.0000	0.0000	0.0000	0.0420	0.0407
5268	0.0093	0.0042	0.0042	0.0042	0.0042	0.0042
5269	0.6877	0.6841	0.6787	0.7135	0.8229	0.9032
5270	0.1151	0.0975	0.0910	0.0857	0.0803	0.0735
5271	0.0000	0.3530	0.9330	0.5300	0.3922	0.3363
5272	0.0985	0.0941	0.0897	0.0847	0.0792	0.0725
5273	0.5565	0.5701	0.5535	0.8376	0.8949	1.0033
5274	1.0095	0.9889	0.9261	1.0222	0.9670	0.9361
5275	0.0000	0.0000	0.0000	0.0375	0.0000	0.5142
5276	0.5529	0.5402	0.6019	0.6671	0.7480	0.8311
5277	0.9887	0.9777	0.9776	0.9932	0.9871	0.9750
5278	0.0011	0.0000	0.0000	0.0000	0.1141	0.4001
5279	0.4106	0.5486	0.5653	0.9315	1.0104	0.9971
5280	0.1949	0.3688	0.2325	0.7601	0.7588	0.7447
5281	0.0000	0.0000	1.3352	0.1352	0.3192	0.8634
5282	0.3816	0.3704	0.3958	0.9917	0.9810	0.9745
5283	0.8860	0.9179	0.9535	0.9405	0.9484	0.9507
5284	0.0129	0.0129	0.0129	0.0185	0.0118	0.0118
5285	0.0019	0.0038	0.0075	0.0075	0.0075	0.0075
5286	0.8195	0.8355	0.8472	0.8414	0.8469	0.9097
5287	0.3677	0.3249	0.3246	0.7943	0.9606	0.9333
5288	0.4542	0.4404	0.4311	0.4030	0.3976	0.3988
5289	0.0414	0.0161	0.0000	0.0291	0.0000	0.0000
5290	0.4543	0.4118	0.3705	0.3440	0.9808	0.9495
5291	0.6315	0.6160	0.5988	0.6169	0.5823	0.5692
5292	0.2794	0.2518	0.2509	0.2873	0.2791	0.2693
5293	1.0029	0.9946	0.9766	0.9904	0.9753	0.9806
5294	0.0777	0.8652	0.9849	0.9852	1.9239	0.8797
5295	0.8932	1.0129	0.9590	0.9252	0.8261	1.6944
5296	0.0337	0.0328	0.0253	0.0132	0.0158	0.0184
5297	0.7544	0.1942	0.2435	3.3282	-0.0362	0.0003
5298	0.3877	0.3954	0.3874	0.3795	0.3597	1.0049
5299	0.1042	0.0990	0.1853	0.2693	0.3327	0.3076
5300	0.0013	0.0004	0.0329	0.0000	0.0066	0.0000
5301	0.0066	0.1134	0.0341	0.0015	0.0459	0.0147
5302	0.0035	0.0020	0.0061	0.0102	0.0041	0.0041
5303	0.1011	0.0389	0.0412	0.0000	0.0324	0.0102
5304	0.0526	0.2515	0.4699	0.3830	0.3208	0.3055
5305	0.0560	0.0707	0.0877	0.0890	0.0038	0.0007
5306	0.7474	0.7305	0.7636	0.7773	1.0204	1.0296
5307	0.3353	0.3368	0.5474	0.5492	0.7645	0.7578
5308	0.6312	0.6191	0.6135	0.9738	0.9920	0.0815
5309	0.7700	0.7037	0.6953	0.6988	0.6901	0.6508
5310	0.0000	0.0000	0.0000	0.0000	0.0000	1.0262
5311	0.0000	0.0078	0.5156	0.5042	0.4949	0.8503
5312	0.3815	0.3785	0.3642	0.3266	0.4860	0.3847
5313	0.3314	0.2878	0.2752	0.2594	0.5305	0.3640
5314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5315	0.4224	0.0060	0.0000	0.0000	0.0000	0.0000
5316	0.1314	0.1288	0.1266	0.1236	0.1172	0.1141
5317	0.3248	0.3331	0.3081	0.2527	0.2328	0.2124
5318	-0.0082	-0.0058	-0.0034	-0.0010	-0.0010	0.0039
5319	0.0400	0.0295	0.0058	0.0132	0.0329	0.0426
5320	0.4481	0.4332	0.4226	0.4502	0.4117	0.3858
5321	0.0024	0.0020	0.0020	0.0038	0.0050	0.0017
5322	0.1736	0.0371	0.1037	0.0384	0.2822	0.0573
5323	0.9335	0.9181	0.9015	0.8651	0.8444	0.8576
5324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5325	0.0000	0.0000	0.0000	0.0000	0.0000	0.1219
5326	0.0050	0.0068	0.0000	0.0124	0.0000	0.0029
5327	0.0253	0.0080	0.0106	0.0147	0.0090	0.0122
5328	0.2081	0.2020	0.1956	0.1907	0.1857	0.1791
5329	0.0044	0.0051	0.0073	0.0048	0.0131	0.0033
5330	0.0214	0.0234	0.0130	0.0461	0.0436	0.0363
5331	0.1961	0.1921	0.1882	1.0075	0.9849	0.9568
5332	0.5990	0.5585	0.5498	0.5286	0.5021	0.4293
5333	1.0145	1.0146	1.0041	0.9987	0.9497	0.9238
5334	0.8826	0.8633	0.8428	0.8371	0.8195	0.8359
5335	0.6462	0.8064	0.8796	0.9590	0.9844	1.0002
5336	0.0027	0.0190	0.0020	0.0689	0.4332	0.3985
5337	0.7800	0.9524	0.9450	2.8751	0.9451	0.8929
5338	0.3142	0.2993	0.2840	0.5851	0.8837	0.9123
5339	0.0825	0.0825	0.0825	0.0825	0.0825	0.0825
5340	0.7878	0.7723	0.7257	0.7462	0.7372	0.7198
5341	0.3584	0.3649	0.3680	1.0010	1.0054	1.0000
5342	0.0135	0.0270	0.0135	0.0098	0.0000	0.0195
5343	0.5140	0.5772	0.5797	0.9461	0.9830	0.9889
5344	0.8516	0.9618	0.9271	0.9089	1.0188	1.0119
5345	0.0983	0.0997	0.0838	0.1274	0.0097	0.0526
5346	1.0153	0.9534	0.9335	0.9154	0.9205	1.0214
